URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/vaccine-code,4.0.1,active,"2.16.840.1.113883.3.88.12.80.22",VaccineAdministeredValueSet,Vaccine Administered Value Set,"This identifies the vaccine substance administered - CVX codes.","StructureDefinition/ereferral-immunization","FHIR,Other"
http://terminology.hl7.org/ValueSet/v2-0092,3.0.0,active,"2.16.840.1.113883.21.40",Hl7VSReAdmissionIndicator,hl7VS-re-admissionIndicator,"Value Set of codes which are used to specify that a patient is being re-admitted to a healthcare facility from which they were discharged, and indicates the circumstances around such re-admission.","StructureDefinition/ereferral-encounter","THO (V2)"
http://terminology.hl7.org/ValueSet/v3-ActEncounterCode,3.0.0,active,"2.16.840.1.113883.1.11.13955",ActEncounterCode,ActEncounterCode,"Domain provides codes that qualify the ActEncounterClass (ENC)","StructureDefinition/ereferral-encounter","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ActPriority,3.0.0,active,"2.16.840.1.113883.1.11.16866",ActPriority,ActPriority,"A code or set of codes (e.g., for routine, emergency,) specifying the urgency under which the Act happened, can happen, is happening, is intended to happen, or is requested/demanded to happen.    *Discussion:* This attribute is used in orders to indicate the ordered priority, and in event documentation it indicates the actual priority used to perform the act. In definition mood it indicates the available priorities.","StructureDefinition/ereferral-encounter","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-PurposeOfUse,3.1.0,active,"2.16.840.1.113883.1.11.20448",PurposeOfUse,PurposeOfUse,"Supports communication of purpose of use at a general level.","StructureDefinition/ereferral-provenance","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ServiceDeliveryLocationRoleType,3.0.0,active,"2.16.840.1.113883.1.11.17660",ServiceDeliveryLocationRoleType,ServiceDeliveryLocationRoleType,"A role of a place that further classifies the setting (e.g., accident site, road side, work site, community location) in which services are delivered.","StructureDefinition/ereferral-service-request","THO (V3)"
https://fhir.doh.gov.ph/phcore/ValueSet/drugs-vs,0.2.0,draft,,DrugsVS,Drugs,"This value set includes all drug or medicament substance codes and all pharmaceutical/biologic products from FDA.","StructureDefinition/ereferral-medication-administration","fhir.ph.core"
https://fhir.doh.gov.ph/pheref/ValueSet/ereferral-priority,0.3.0,draft,,EReferralPriority,eReferral Priority,"Priority levels for eReferral requests. Uses standard FHIR RequestPriority values.","StructureDefinition/ereferral-service-request","hl7.fhir.r4.core"
https://fhir.doh.gov.ph/pheref/ValueSet/ereferral-reason,0.3.0,draft,,EReferralReason,eReferral Reason,"Clinical reasons for eReferral requests. Uses SNOMED CT clinical findings and diagnoses.","StructureDefinition/ereferral-service-request","SCT"
https://fhir.doh.gov.ph/pheref/ValueSet/ereferral-receiving-response,0.3.0,draft,,EReferralReceivingResponse,eReferral Receiving Facility Response,"Response states used by a receiving facility after referral receipt in the PH eReferral workflow.","StructureDefinition/ereferral-task","Internal"
https://fhir.doh.gov.ph/pheref/ValueSet/ereferral-relationship-type,0.3.0,draft,,EReferralRelationshipType,eReferral Relationship Type,"Relationship roles used for patient contacts, next of kin, emergency contacts, guardians, and accompanying persons in Philippine eReferral.","StructureDefinition/ereferral-related-person","THO (V3)"
https://fhir.doh.gov.ph/pheref/ValueSet/ereferral-service-category,0.3.0,draft,,EReferralServiceCategory,eReferral Service Category,"Categories of services that can be requested through eReferral","StructureDefinition/ereferral-service-request","SCT"
https://fhir.doh.gov.ph/pheref/ValueSet/pwd-disability-type-vs,0.3.0,draft,,PWDDisabilityTypeVS,PWD Disability Type Value Set,"Value set for types of disability as defined by the Philippine government for PWD registration.","StructureDefinition/ereferral-pwd-disability","Internal"
